ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
AAPL,20230501,169.59,169.28,170.45,168.64,169.68,-0.05,52472938,8903173119.18,169.67
AAPL,20230428,169.68,168.49,169.85,167.88,168.41,0.75,55275852,9337435158.76,168.92
AAPL,20230427,168.41,165.19,168.56,165.19,163.76,2.84,64902329,10858490643.58,167.31
AAPL,20230426,163.76,163.06,165.28,162.8,163.77,-0.01,45498797,7458458546.42,163.93
AAPL,20230425,163.77,165.19,166.31,163.73,165.33,-0.94,48714063,8021935226.2,164.67
AAPL,20230424,165.33,165.0,165.6,163.89,165.02,0.19,41949583,6917469456.87,164.9
AAPL,20230421,165.02,165.05,166.45,164.49,166.65,-0.98,58337340,9631349574.02,165.1
AAPL,20230420,166.65,166.09,167.87,165.56,167.63,-0.58,52456379,8749671560.82,166.8
AAPL,20230419,167.63,165.8,168.16,165.54,166.47,0.7,47720165,7982829625.89,167.28
AAPL,20230418,166.47,166.1,167.41,165.65,165.23,0.75,49923008,8304568072.51,166.35
AAPL,20230417,165.23,165.09,165.39,164.03,165.21,0.01,41516219,6839643885.4,164.75
AAPL,20230414,165.21,164.59,166.32,163.82,165.56,-0.21,49386481,8150759640.18,165.04
AAPL,20230413,165.56,161.63,165.8,161.42,160.1,3.41,68445625,11246397152.08,164.31
AAPL,20230412,160.1,161.22,162.06,159.78,160.8,-0.44,50133063,8067733850.89,160.93
AAPL,20230411,160.8,162.35,162.36,160.51,162.03,-0.76,47644219,7677589555.38,161.14
AAPL,20230410,162.03,161.42,162.03,160.08,164.66,-1.6,47716883,7692210144.56,161.21
AAPL,20230406,164.66,162.43,164.96,162.0,163.76,0.55,45390122,7444157483.38,164.0
AAPL,20230405,163.76,164.74,165.05,161.8,165.63,-1.13,51511743,8420037909.46,163.46
AAPL,20230404,165.63,166.6,166.84,165.11,166.17,-0.32,46278297,7678999471.68,165.93
AAPL,20230403,166.17,164.27,166.29,164.22,164.9,0.77,56976188,9418425966.86,165.3
AAPL,20230331,164.9,162.44,165.0,161.91,162.36,1.56,68749813,11274474333.35,163.99
AAPL,20230330,162.36,161.53,162.47,161.27,160.77,0.99,49501688,8019110595.45,162.0
AAPL,20230329,160.77,159.37,161.05,159.35,157.65,1.98,51305692,8219356558.89,160.2
AAPL,20230328,157.65,157.97,158.49,155.98,158.28,-0.4,45992153,7217636415.3,156.93
AAPL,20230327,158.28,159.94,160.77,157.87,160.25,-1.23,52390266,8333578682.8,159.07
AAPL,20230324,160.25,158.86,160.34,157.85,158.93,0.83,59256344,9432916665.58,159.19
AAPL,20230323,158.93,158.83,161.55,157.68,157.83,0.7,67622063,10792116771.88,159.59
AAPL,20230322,157.83,159.3,162.14,157.81,159.28,-0.91,75701813,12104342146.65,159.9
AAPL,20230321,159.28,157.32,159.4,156.54,157.4,1.19,73938313,11706778792.42,158.33
AAPL,20230320,157.4,155.07,157.82,154.15,155.0,1.55,73641438,11531189490.51,156.59
AAPL,20230317,155.0,156.08,156.74,154.28,155.85,-0.55,98944625,15371285950.3,155.35
AAPL,20230316,155.85,152.16,156.46,151.64,152.99,1.87,76254438,11803676860.21,154.79
AAPL,20230315,152.99,151.19,153.25,149.92,152.59,0.26,77167875,11708227154.97,151.72
AAPL,20230314,152.59,151.28,153.4,150.1,150.47,1.41,73695875,11213556970.41,152.16
AAPL,20230313,150.47,147.81,153.14,147.7,148.5,1.33,84457125,12776141790.11,151.27
AAPL,20230310,148.5,150.21,150.94,147.61,150.59,-1.39,68572375,10221377645.79,149.06
AAPL,20230309,150.59,153.56,154.54,150.23,152.87,-1.49,53833583,8210418682.86,152.51
AAPL,20230308,152.87,152.81,153.47,151.83,151.6,0.84,47204790,7208261594.15,152.7
AAPL,20230307,151.6,153.7,154.03,151.13,153.83,-1.45,56182028,8555337985.43,152.28
AAPL,20230306,153.83,153.79,156.3,153.46,151.03,1.85,87558000,13549172341.38,154.75
AAPL,20230303,151.03,148.04,151.11,147.33,145.91,3.51,70732313,10610794762.99,150.01
AAPL,20230302,145.91,144.38,146.71,143.9,145.31,0.41,52279762,7588988282.46,145.16
AAPL,20230301,145.31,146.83,147.23,145.01,147.41,-1.42,55478993,8093669954.48,145.89
AAPL,20230228,147.41,147.05,149.08,146.83,147.92,-0.34,50546997,7472832653.58,147.84
AAPL,20230227,147.92,147.71,149.17,147.45,146.71,0.82,44998469,6666734675.15,148.15
AAPL,20230224,146.71,147.11,147.19,145.72,149.4,-1.8,55469606,8118288022.59,146.36
AAPL,20230223,149.4,150.09,150.34,147.24,148.91,0.33,48394250,7201340247.23,148.81
AAPL,20230222,148.91,148.87,149.95,147.16,148.48,0.29,51011305,7576781057.59,148.53
AAPL,20230221,148.48,150.2,151.3,148.41,152.55,-2.67,58867231,8796571535.39,149.43
AAPL,20230217,152.55,152.35,153.0,150.85,153.71,-0.75,59144118,8990533455.09,152.01
AAPL,20230216,153.71,153.51,156.33,153.35,155.33,-1.04,68167938,10554810629.08,154.84
AAPL,20230215,155.33,153.11,155.5,152.88,153.2,1.39,65669250,10147830457.64,154.53
AAPL,20230214,153.2,152.12,153.77,150.86,153.85,-0.42,61707575,9412411300.76,152.53
AAPL,20230213,153.85,150.95,154.26,150.92,151.01,1.88,62199012,9530225917.16,153.22
AAPL,20230210,151.01,149.46,151.34,149.22,150.87,0.09,57450708,8640001060.49,150.39
AAPL,20230209,150.87,153.78,154.33,150.42,151.92,-0.69,56007145,8533472640.78,152.36
AAPL,20230208,151.92,153.88,154.58,151.17,154.65,-1.77,64120079,9769348060.46,152.36
AAPL,20230207,154.65,150.64,155.23,150.64,151.73,1.92,83322563,12789422663.53,153.49
AAPL,20230206,151.73,152.57,153.1,150.78,154.5,-1.79,69858313,10620433580.43,152.03
AAPL,20230203,154.5,148.03,157.38,147.83,150.82,2.44,154357320,23870093807.98,154.64
AAPL,20230202,150.82,148.9,151.18,148.17,145.43,3.71,118339000,17726910020.3,149.8
AAPL,20230201,145.43,143.97,146.61,141.32,144.29,0.79,77663625,11165792562.6,143.77
AAPL,20230131,144.29,142.7,144.34,142.28,143.0,0.9,65874438,9459846628.18,143.6
AAPL,20230130,143.0,144.96,145.55,142.85,145.93,-2.01,64015274,9198374565.79,143.69
AAPL,20230127,145.93,143.16,147.23,143.08,143.96,1.37,70555813,10290961144.16,145.86
AAPL,20230126,143.96,143.17,144.25,141.9,141.86,1.48,54105067,7754695295.88,143.33
AAPL,20230125,141.86,140.89,142.43,138.81,142.53,-0.47,65799375,9256729112.31,140.68
AAPL,20230124,142.53,140.31,143.16,140.3,141.11,1.01,66435125,9444629962.4,142.16
AAPL,20230123,141.11,138.12,143.32,137.9,137.87,2.35,81760313,11548423458.4,141.25
AAPL,20230120,137.87,135.28,138.02,134.22,135.27,1.92,80223625,10932923749.17,136.28
AAPL,20230119,135.27,134.08,136.25,133.77,135.21,0.04,58280415,7866382113.3,134.97
AAPL,20230118,135.21,136.82,138.61,135.03,135.94,-0.54,69672813,9502543283.45,136.39
AAPL,20230117,135.94,134.83,137.29,134.13,134.76,0.88,63646629,8641290726.47,135.77
AAPL,20230113,134.76,132.03,134.92,131.66,133.41,1.01,57809719,7727089842.36,133.66
AAPL,20230112,133.41,133.88,134.26,131.44,133.49,-0.06,71379625,9504112127.0,133.15
AAPL,20230111,133.49,131.25,133.51,130.46,130.73,2.11,69458938,9187889400.76,132.28
AAPL,20230110,130.73,130.26,131.26,128.12,130.15,0.45,63896157,8293638752.56,129.8
AAPL,20230109,130.15,130.47,133.41,129.89,129.62,0.41,70790813,9323490575.91,131.7
AAPL,20230106,129.62,126.01,130.29,124.89,125.02,3.68,87754688,11250827590.24,128.21
AAPL,20230105,125.02,127.13,127.77,124.76,126.36,-1.06,80962688,10209022528.44,126.1
AAPL,20230104,126.36,126.89,128.66,125.08,125.07,1.03,89113625,11286900047.07,126.66
AAPL,20230103,125.07,130.28,130.9,124.17,129.93,-3.74,112117500,14089560687.68,125.67
AAPL,20221230,129.93,128.41,129.95,127.43,129.61,0.25,77034188,9919754016.11,128.77
AAPL,20221229,129.61,127.99,130.48,127.73,126.04,2.83,75703688,9805671595.58,129.53
AAPL,20221228,126.04,129.67,131.03,125.87,130.03,-3.07,85438375,10903099466.28,127.61
AAPL,20221227,130.03,131.38,131.41,128.72,131.86,-1.39,69007813,8965881508.71,129.93
AAPL,20221223,131.86,130.92,132.41,129.64,132.23,-0.28,63814895,8367581332.62,131.12
AAPL,20221222,132.23,134.35,134.56,130.3,135.45,-2.38,77852125,10264694466.8,131.85
AAPL,20221221,135.45,132.98,136.81,132.75,132.3,2.38,85928000,11628155902.48,135.32
AAPL,20221220,132.3,131.39,133.25,129.89,132.37,-0.05,77432813,10208099373.57,131.83
AAPL,20221219,132.37,135.11,135.2,131.32,134.51,-1.59,79592625,10541566421.43,132.44
AAPL,20221216,134.51,136.69,137.65,133.73,136.5,-1.46,160156880,21616726438.74,134.97
AAPL,20221215,136.5,141.11,141.8,136.03,143.21,-4.69,98931938,13619494924.35,137.67
AAPL,20221214,143.21,145.35,146.66,141.16,145.47,-1.55,82291188,11874413523.34,144.3
AAPL,20221213,145.47,149.5,149.97,144.24,144.49,0.68,93886188,13762269313.5,146.58
AAPL,20221212,144.49,142.7,144.5,141.06,142.16,1.64,70462625,10066889539.81,142.87
AAPL,20221209,142.16,142.34,145.57,140.9,142.65,-0.34,76097000,10907842906.1,143.34
AAPL,20221208,142.65,142.36,143.52,141.1,140.94,1.21,62128340,8854052628.58,142.51
AAPL,20221207,140.94,142.19,143.37,140.0,142.91,-1.38,69721125,9841785897.42,141.16
AAPL,20221206,142.91,147.07,147.3,141.92,146.63,-2.54,64727188,9307045337.17,143.79
AAPL,20221205,146.63,147.77,150.92,145.77,147.81,-0.8,68826438,10164295246.48,147.68
AAPL,20221202,147.81,145.96,148.0,145.65,148.31,-0.34,65447446,9610080449.32,146.84
AAPL,20221201,148.31,148.21,149.13,146.61,148.03,0.19,71250438,10551820078.03,148.09
AAPL,20221130,148.03,141.4,148.72,140.55,141.17,4.86,111380880,16131381955.1,144.83
AAPL,20221129,141.17,144.29,144.81,140.35,144.22,-2.11,83763813,11897946020.62,142.04
AAPL,20221128,144.22,145.14,146.64,143.38,148.11,-2.63,69346500,10040235917.4,144.78
AAPL,20221125,148.11,148.31,148.88,147.12,151.07,-1.96,35195860,5213062960.59,148.12
AAPL,20221123,151.07,149.45,151.83,149.34,150.18,0.59,58301395,8792328437.44,150.81
AAPL,20221122,150.18,148.13,150.42,146.93,148.01,1.47,51804133,7727943705.23,149.18
AAPL,20221121,148.01,150.16,150.37,147.72,151.29,-2.17,58724071,8719462225.06,148.48
AAPL,20221118,151.29,152.31,152.7,149.97,150.72,0.38,74829563,11312800680.95,151.18
AAPL,20221117,150.72,146.43,151.48,146.15,148.79,1.3,80389375,12030335084.14,149.65
AAPL,20221116,148.79,149.13,149.87,147.29,150.04,-0.83,64218266,9543785400.12,148.61
AAPL,20221115,150.04,152.22,153.59,148.56,148.28,1.19,89868313,13596284915.75,151.29
AAPL,20221114,148.28,148.97,150.28,147.43,149.7,-0.95,73374125,10914511154.94,148.75
AAPL,20221111,149.7,145.82,150.01,144.37,146.87,1.93,93979688,13925177126.27,148.17
AAPL,20221110,146.87,141.24,146.87,139.5,134.87,8.9,118854000,17137832812.74,144.19
AAPL,20221109,134.87,138.5,138.55,134.59,139.5,-3.32,74917813,10188373810.3,135.99
AAPL,20221108,139.5,140.41,141.43,137.49,138.92,0.42,89908500,12546516293.68,139.55
AAPL,20221107,138.92,137.11,139.15,135.67,138.38,0.39,83374625,11461510532.5,137.47
AAPL,20221104,138.38,142.09,142.67,134.38,138.88,-0.36,140814820,19325242837.53,137.24
AAPL,20221103,138.88,142.06,142.8,138.75,145.03,-4.24,97918500,13720477305.9,140.12
AAPL,20221102,145.03,148.95,152.17,145.0,150.65,-3.73,93604625,13887116641.76,148.36
AAPL,20221101,150.65,155.08,155.45,149.13,153.34,-1.75,80379375,12132881639.04,150.95
AAPL,20221031,153.34,153.16,154.24,151.92,155.74,-1.54,97943188,15010910113.34,153.26
AAPL,20221028,155.74,148.2,157.5,147.82,144.8,7.56,164762380,25492300701.03,154.72
AAPL,20221027,144.8,148.07,149.05,144.13,149.35,-3.05,109180130,15921575679.51,145.83
AAPL,20221026,149.35,150.96,151.99,148.04,152.34,-1.96,88436188,13267931828.48,150.03
AAPL,20221025,152.34,150.09,152.49,149.36,149.45,1.93,74732313,11319853662.06,151.47
AAPL,20221024,149.45,147.19,150.23,146.0,147.27,1.48,75981938,11273326168.15,148.37
AAPL,20221021,147.27,142.87,147.85,142.65,143.39,2.71,86548625,12593933625.39,145.51
AAPL,20221020,143.39,143.02,145.89,142.65,143.86,-0.33,64521989,9307852447.58,144.26
AAPL,20221019,143.86,141.69,144.95,141.5,143.75,0.08,61758340,8859727939.72,143.46
AAPL,20221018,143.75,145.49,146.7,140.61,142.41,0.94,99136625,14280422644.34,144.05
AAPL,20221017,142.41,141.07,142.9,140.27,138.38,2.91,85250938,12101362976.52,141.95
AAPL,20221014,138.38,144.31,144.52,138.19,142.99,-3.22,88598000,12395729346.38,139.91
AAPL,20221013,142.99,134.99,143.59,134.37,138.34,3.36,113224000,15837807087.2,139.88
AAPL,20221012,138.34,139.13,140.36,138.16,138.98,-0.46,70433750,9797743845.09,139.11
AAPL,20221011,138.98,139.9,141.35,138.22,140.42,-1.03,77033688,10749904796.39,139.55
AAPL,20221010,140.42,140.42,141.89,138.57,140.09,0.24,74899000,10500285547.4,140.19
AAPL,20221007,140.09,142.54,143.1,139.45,145.43,-3.67,85925563,12096086065.02,140.77
AAPL,20221006,145.43,145.81,147.54,145.22,146.4,-0.66,68402188,9993245016.74,146.1
AAPL,20221005,146.4,144.07,147.38,143.01,146.1,0.21,79470938,11541716115.23,145.23
AAPL,20221004,146.1,145.03,146.22,144.26,142.45,2.56,87830063,12776877284.08,145.47
AAPL,20221003,142.45,138.21,143.07,137.69,138.2,3.08,114311690,16151773119.07,141.3
AAPL,20220930,138.2,141.28,143.1,138.0,142.48,-3.0,124925250,17547301684.85,140.46
AAPL,20220929,142.48,146.1,146.72,140.68,149.84,-4.91,128138250,18299898875.41,142.81
AAPL,20220928,149.84,147.64,150.64,144.84,151.76,-1.27,146691380,21643991864.88,147.55
AAPL,20220927,151.76,152.74,154.72,149.95,150.77,0.66,84442750,12846386177.5,152.13
AAPL,20220926,150.77,149.66,153.77,149.64,150.43,0.23,93339438,14147832908.81,151.57
AAPL,20220923,150.43,151.19,151.47,148.56,152.74,-1.51,96029938,14403118432.19,149.99
AAPL,20220922,152.74,152.38,154.47,150.91,153.72,-0.64,86652563,13219161301.4,152.55
AAPL,20220921,153.72,157.34,158.74,153.6,156.9,-2.03,101696820,15904742975.0,156.39
AAPL,20220920,156.9,153.4,158.08,153.08,154.48,1.57,107689820,16814053124.86,156.13
AAPL,20220919,154.48,149.31,154.56,149.1,150.7,2.51,81474250,12423821806.47,152.49
AAPL,20220916,150.7,151.21,151.35,148.37,152.37,-1.1,162278820,24372201595.1,150.19
AAPL,20220915,152.37,154.65,155.24,151.38,155.31,-1.89,90481125,13845050774.89,153.02
AAPL,20220914,155.31,154.79,157.1,153.61,153.84,0.96,87965438,13659035705.96,155.28
AAPL,20220913,153.84,159.9,160.54,153.37,163.43,-5.87,122656630,19145486868.93,156.09
AAPL,20220912,163.43,159.59,164.26,159.3,157.37,3.85,104955940,17055089405.3,162.5
AAPL,20220909,157.37,155.47,157.82,154.75,154.46,1.88,68081000,10668353972.9,156.7
AAPL,20220908,154.46,154.64,156.36,152.68,155.96,-0.96,84923875,13110506209.8,154.38
AAPL,20220907,155.96,154.82,156.67,153.61,154.53,0.93,87449563,13580489505.54,155.3
AAPL,20220906,154.53,156.47,157.09,153.69,155.81,-0.82,73714813,11426541271.76,155.01
AAPL,20220902,155.81,159.75,160.36,154.97,157.96,-1.36,76957750,12135513772.15,157.69
AAPL,20220901,157.96,156.64,158.42,154.67,157.22,0.47,74229875,11615380237.49,156.48
AAPL,20220831,157.22,160.31,160.58,157.14,158.91,-1.06,87991063,13951660569.84,158.56
AAPL,20220830,158.91,162.13,162.56,157.72,161.38,-1.53,77906188,12408454338.43,159.27
AAPL,20220829,161.38,161.15,162.9,159.82,163.62,-1.37,73313938,11843133544.52,161.54
AAPL,20220826,163.62,170.57,171.05,163.56,170.03,-3.77,78961000,13112295244.4,166.06
AAPL,20220825,170.03,168.78,170.14,168.35,167.53,1.49,51218211,8673486479.94,169.34
AAPL,20220824,167.53,167.32,168.11,166.25,167.23,0.18,53841524,9007660044.44,167.3
AAPL,20220823,167.23,167.08,168.71,166.65,167.57,-0.2,54147079,9077503303.08,167.65
AAPL,20220822,167.57,169.69,169.86,167.13,171.52,-2.3,69026813,11616246252.52,168.29
AAPL,20220819,171.52,173.03,173.74,171.31,174.15,-1.51,70346313,12116759178.36,172.24
AAPL,20220818,174.15,173.75,174.9,173.12,174.55,-0.23,62290075,10847256573.48,174.14
AAPL,20220817,174.55,172.77,176.15,172.57,173.03,0.88,79542063,13867801540.19,174.35
AAPL,20220816,173.03,172.78,173.71,171.66,173.19,-0.09,56377051,9737213102.81,172.72
AAPL,20220815,173.19,171.52,173.39,171.35,172.1,0.63,54091696,9338384988.27,172.64
AAPL,20220812,172.1,169.82,172.17,169.4,168.49,2.14,68039375,11640210975.08,171.08
AAPL,20220811,168.49,170.06,170.99,168.19,169.24,-0.44,57149161,9682308581.69,169.42
AAPL,20220810,169.24,167.68,169.34,166.9,164.92,2.62,70170563,11812927283.45,168.35
AAPL,20220809,164.92,164.02,165.82,163.25,164.87,0.03,63135504,10407849953.1,164.85
AAPL,20220808,164.87,166.37,167.81,164.2,165.35,-0.29,60362340,10008927684.62,165.81
AAPL,20220805,165.35,163.21,165.85,163.0,165.81,-0.28,56696985,9340896882.1,164.75
AAPL,20220804,165.81,166.01,167.19,164.43,166.13,-0.19,55474145,9185098828.63,165.57
AAPL,20220803,166.13,160.84,166.59,160.75,160.01,3.82,82507500,13614332379.07,165.01
AAPL,20220802,160.01,160.1,162.41,159.63,161.51,-0.93,59907024,9629347804.19,160.74
AAPL,20220801,161.51,161.01,163.59,160.89,162.51,-0.62,67829375,11000981796.69,162.19
AAPL,20220729,162.51,161.24,163.63,159.5,157.35,3.28,101786880,16520418789.39,162.3
AAPL,20220728,157.35,156.98,157.64,154.41,156.79,0.36,81378750,12745979270.25,156.63
AAPL,20220727,156.79,152.58,157.33,152.16,151.6,3.42,78620688,12208802225.73,155.29
AAPL,20220726,151.6,152.26,153.09,150.8,152.95,-0.88,55138692,8362533079.4,151.66
AAPL,20220725,152.95,154.01,155.04,152.28,154.09,-0.74,53623946,8220003957.55,153.29
AAPL,20220722,154.09,155.39,156.28,153.41,155.35,-0.81,66675438,10309636927.15,154.62
AAPL,20220721,155.35,154.5,155.57,151.94,153.04,1.51,65086637,10044971038.34,154.33
AAPL,20220720,153.04,151.12,153.72,150.37,151.0,1.35,64823415,9894782843.01,152.64
AAPL,20220719,151.0,147.92,151.23,146.91,147.07,2.67,82982375,12427042994.42,149.76
AAPL,20220718,147.07,150.74,151.57,146.7,150.17,-2.06,81420875,12141464595.83,149.12
AAPL,20220715,150.17,149.78,150.86,148.2,148.47,1.15,76259938,11400373430.0,149.49
AAPL,20220714,148.47,144.08,148.95,143.25,145.49,2.05,78140750,11454997143.21,146.59
AAPL,20220713,145.49,142.99,146.45,142.12,145.86,-0.25,71185563,10338799680.96,145.24
AAPL,20220712,145.86,145.76,148.45,145.05,144.87,0.68,77588750,11392907042.63,146.84
AAPL,20220711,144.87,145.67,146.64,143.78,147.04,-1.48,63305114,9189408331.31,145.16
AAPL,20220708,147.04,145.26,147.55,145.0,146.35,0.47,64547797,9467961230.88,146.68
AAPL,20220707,146.35,143.29,146.55,143.28,142.92,2.4,66253688,9651910809.43,145.68
AAPL,20220706,142.92,141.35,144.12,141.08,141.56,0.96,74064250,10559214213.27,142.57
AAPL,20220705,141.56,137.77,141.61,136.93,138.93,1.89,73429625,10256965767.39,139.68
AAPL,20220701,138.93,136.04,139.04,135.66,136.72,1.62,71051563,9765554894.24,137.44
AAPL,20220630,136.72,137.25,138.37,133.77,139.23,-1.8,98964438,13504142905.07,136.45
AAPL,20220629,139.23,137.46,140.67,136.67,137.44,1.3,66242438,9227512657.63,139.3
AAPL,20220628,137.44,142.13,143.42,137.32,141.66,-2.98,67315313,9383115809.88,139.39
AAPL,20220627,141.66,142.7,143.49,140.97,141.66,0.0,70207938,9973621020.86,142.06
AAPL,20220624,141.66,139.9,141.91,139.77,138.27,2.45,89116813,12546836307.4,140.79
AAPL,20220623,138.27,136.82,138.59,135.63,135.35,2.16,72433750,9941735726.34,137.25
AAPL,20220622,135.35,134.79,137.76,133.91,135.87,-0.38,73409250,9978681586.94,135.93
AAPL,20220621,135.87,133.42,137.06,133.32,131.56,3.28,81000500,11012172685.95,135.95
AAPL,20220617,131.56,130.07,133.08,129.81,130.06,1.15,134520320,17688507341.82,131.49
AAPL,20220616,130.06,132.08,132.39,129.04,135.43,-3.97,107961500,14082152583.2,130.44
AAPL,20220615,135.43,134.29,137.34,132.16,132.76,2.01,91533000,12321605870.73,134.61
AAPL,20220614,132.76,133.13,133.89,131.48,131.88,0.67,84784313,11238127622.27,132.55
AAPL,20220613,131.88,132.87,135.2,131.44,137.13,-3.83,122207130,16273628143.53,133.16
AAPL,20220610,137.13,140.28,140.76,137.06,142.64,-3.86,91566625,12645827058.95,138.11
AAPL,20220609,142.64,147.08,147.95,142.53,147.96,-3.6,69473000,10100658628.1,145.39
AAPL,20220608,147.96,148.58,149.87,147.46,148.71,-0.5,53950200,8018920886.62,148.64
AAPL,20220607,148.71,144.35,149.0,144.1,146.14,1.76,67808125,10008446024.02,147.6
AAPL,20220606,146.14,147.03,148.57,144.9,145.38,0.52,71598375,10498297890.15,146.63
AAPL,20220603,145.38,146.9,147.97,144.46,151.21,-3.86,88570313,12908441128.34,145.74
AAPL,20220602,151.21,147.83,151.27,146.86,148.71,1.68,72348063,10817468633.63,149.52
AAPL,20220601,148.71,149.9,151.74,147.68,148.84,-0.09,74286625,11097827482.0,149.39
AAPL,20220531,148.84,149.07,150.66,146.84,149.64,-0.53,103718440,15466919018.4,149.12
AAPL,20220527,149.64,145.39,149.68,145.26,143.78,4.08,90978500,13486880286.25,148.24
AAPL,20220526,143.78,137.39,144.34,137.14,140.52,2.32,90601563,12913323898.37,142.53
AAPL,20220525,140.52,138.43,141.79,138.34,140.36,0.11,92482688,12955993169.43,140.09
AAPL,20220524,140.36,140.81,141.97,137.33,143.11,-1.92,104132750,14513024061.93,139.37
AAPL,20220523,143.11,137.79,143.26,137.65,137.59,4.01,117726250,16653521184.39,141.46
AAPL,20220520,137.59,139.09,140.7,132.61,137.35,0.17,137426130,18732061046.23,136.31
AAPL,20220519,137.35,139.88,141.66,136.6,140.82,-2.46,136095630,18871810771.41,138.67
AAPL,20220518,140.82,146.85,147.36,139.9,149.24,-5.64,109742880,15654701114.83,142.65
AAPL,20220517,149.24,148.86,149.77,146.68,145.54,2.54,78336250,11626204041.13,148.41
AAPL,20220516,145.54,145.55,147.52,144.18,147.11,-1.07,86643750,12631697004.38,145.79
AAPL,20220513,147.11,144.59,148.1,143.11,142.56,3.19,113990880,16680696977.48,146.33
AAPL,20220512,142.56,142.77,146.2,138.8,146.5,-2.69,182602070,25931283440.29,142.01
AAPL,20220511,146.5,153.5,155.45,145.81,154.51,-5.18,142689820,21324467073.56,149.45
AAPL,20220510,154.51,155.52,156.74,152.93,152.06,1.61,115366750,17874185897.8,154.93
AAPL,20220509,152.06,154.93,155.83,151.49,157.28,-3.32,131577940,20123661721.54,152.94
AAPL,20220506,157.28,156.01,159.44,154.18,156.77,0.33,116124630,18272211691.75,157.35
AAPL,20220505,156.77,163.85,164.08,154.95,166.02,-5.57,130525250,20636774271.65,158.11
AAPL,20220504,166.02,159.67,166.48,159.26,159.48,4.1,108256500,17583801259.37,162.43
AAPL,20220503,159.48,158.15,160.71,156.32,157.96,0.96,88966500,14128895307.76,158.81
AAPL,20220502,157.96,156.71,158.23,153.27,157.65,0.2,123055250,19192976564.6,155.97
AAPL,20220429,157.65,161.84,166.2,157.25,163.64,-3.66,131747570,21198172155.72,160.9
AAPL,20220428,163.64,159.25,164.51,158.93,156.57,4.52,130216820,21098459692.76,162.03
AAPL,20220427,156.57,155.91,159.79,155.38,156.8,-0.15,88063188,13870472563.44,157.51
AAPL,20220426,156.8,162.25,162.34,156.72,162.88,-3.73,95623250,15170648693.38,158.65
AAPL,20220425,162.88,161.12,163.17,158.46,161.79,0.67,96046375,15427871588.43,160.63
AAPL,20220422,161.79,166.46,167.87,161.5,166.42,-2.78,84882438,13940252129.81,164.23
AAPL,20220421,166.42,168.91,171.53,165.91,167.23,-0.48,87227750,14731433262.7,168.88
AAPL,20220420,167.23,168.76,168.88,166.1,167.4,-0.1,67929813,11366451741.26,167.33
AAPL,20220419,167.4,165.02,167.82,163.91,165.07,1.41,67723813,11277552872.29,166.52
AAPL,20220418,165.07,163.92,166.6,163.57,165.29,-0.13,69023938,11383835786.43,164.93
AAPL,20220414,165.29,170.62,171.27,165.04,170.4,-3.0,75329375,12602575059.04,167.3
AAPL,20220413,170.4,167.39,171.04,166.77,167.66,1.63,70618938,11983115732.41,169.69
AAPL,20220412,167.66,168.02,169.87,166.64,165.75,1.15,79265188,13326808499.33,168.13
AAPL,20220411,165.75,168.71,169.03,165.5,170.09,-2.55,72246688,12042757797.17,166.69
AAPL,20220408,170.09,171.78,171.78,169.2,172.14,-1.19,76575500,13056261351.66,170.5
AAPL,20220407,172.14,171.16,173.36,169.85,171.83,0.18,77594625,13328569182.52,171.77
AAPL,20220406,171.83,172.36,173.63,170.13,175.06,-1.85,89058813,15297855846.63,171.77
AAPL,20220405,175.06,177.5,178.3,174.41,178.44,-1.89,73401813,12918785883.65,176.0
AAPL,20220404,178.44,174.57,178.49,174.44,174.31,2.37,76546000,13585759155.4,177.48
AAPL,20220401,174.31,174.03,174.88,171.94,174.61,-0.17,78751313,13650233624.27,173.33
AAPL,20220331,174.61,177.84,178.03,174.4,177.77,-1.78,103049320,18134207136.32,175.98
AAPL,20220330,177.77,178.55,179.61,176.7,178.96,-0.66,92633125,16501693603.77,178.14
AAPL,20220329,178.96,176.69,179.01,176.34,175.6,1.91,100589440,17883374061.95,177.79
AAPL,20220328,175.6,172.17,175.73,172.0,174.72,0.5,90371938,15762050763.31,174.41
AAPL,20220325,174.72,173.88,175.28,172.75,174.07,0.37,80546125,14015227920.77,174.0
AAPL,20220324,174.07,171.06,174.14,170.21,170.21,2.27,90131438,15522256890.8,172.22
AAPL,20220323,170.21,167.99,172.64,167.65,168.82,0.82,98062688,16752912923.32,170.84
AAPL,20220322,168.82,165.51,169.42,164.91,165.38,2.08,81532000,13716071287.6,168.23
AAPL,20220321,165.38,163.51,166.35,163.01,163.98,0.85,95811375,15777920219.74,164.68
AAPL,20220318,163.98,160.51,164.48,159.76,160.62,2.09,123511690,20078307349.78,162.56
AAPL,20220317,160.62,158.61,161.0,157.63,159.59,0.65,75615375,12052243882.8,159.39
AAPL,20220316,159.59,157.05,160.0,154.46,155.09,2.9,102300190,16121825555.73,157.59
AAPL,20220315,155.09,150.9,155.57,150.38,150.62,2.97,92964313,14267493416.19,153.47
AAPL,20220314,150.62,151.45,154.12,150.1,154.73,-2.66,108732130,16495370879.85,151.71
AAPL,20220311,154.73,158.93,159.28,154.5,158.52,-2.39,96970125,15139015672.75,156.12
AAPL,20220310,158.52,160.2,160.39,155.98,162.95,-2.72,105342070,16636799525.58,157.93
AAPL,20220309,162.95,161.48,163.41,159.41,157.44,3.5,91454875,14809964674.82,161.94
